order,ctryname,year,aclpcode,cowcode,cowcode2,qogctycode,qogctylett,qogctyyear,ccdcodelet,ccdcodenum,aclpyear,cowcode2year,cowcodeyear,chgterr,ychgterr,flagc_cowcode2,flage_cowcode2,entryy,exity,cid,wdicode,imf_code,politycode,bankscode,dpicode,uncode,un_region,un_region_name,un_continent,un_continent_name,aclp_region,bornyear,endyear,dupcow,dupwdi,dupun,dupdpi,dupimf,dupbanks,exselec,legselec,closed,dejure,defacto,defacto2,lparty,incumb,type2,collect,nheads,nmil,nhead,npost,ndate,eheads,ageeh,emil,royal,headdiff,ehead,epost,edate,tenure08,comm,ecens08,edeath,flageh,democracy,assconfid,poppreselec,regime,tt,ttd,tta,flagc,flagdem,flagreg,agedem,agereg,stra
4608,Liberia,1962,24,450,450,430,LBR,4301962,LBR,100,241962,4501962,4501962,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,19,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,93,17,0
4609,Liberia,1963,24,450,450,430,LBR,4301963,LBR,100,241963,4501963,4501963,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,20,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,94,18,0
4610,Liberia,1964,24,450,450,430,LBR,4301964,LBR,100,241964,4501964,4501964,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,21,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,95,19,0
4611,Liberia,1965,24,450,450,430,LBR,4301965,LBR,100,241965,4501965,4501965,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,22,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,96,20,0
4612,Liberia,1966,24,450,450,430,LBR,4301966,LBR,100,241966,4501966,4501966,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,23,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,97,21,0
4613,Liberia,1967,24,450,450,430,LBR,4301967,LBR,100,241967,4501967,4501967,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,24,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,98,22,0
4614,Liberia,1968,24,450,450,430,LBR,4301968,LBR,100,241968,4501968,4501968,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,25,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,99,23,0
4615,Liberia,1969,24,450,450,430,LBR,4301969,LBR,100,241969,4501969,4501969,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,26,0,0,0,William Tubman,president,,27,0,1,1,0,0,0,0,3,0,0,0,0,0,0,100,24,0
4616,Liberia,1970,24,450,450,430,LBR,4301970,LBR,100,241970,4501970,4501970,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,William Tubman,president,,0,27,0,0,0,William Tubman,president,,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,101,25,0
4617,Liberia,1971,24,450,450,430,LBR,4301971,LBR,100,241971,4501971,4501971,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,1,0,"William Tolbert, Jr.",president,7.00.71,1,1,0,0,0,"William Tolbert, Jr.",president,7.00.71,9,0,1,1,1,0,0,0,3,0,0,0,0,0,0,102,26,0
4618,Liberia,1972,24,450,450,430,LBR,4301972,LBR,100,241972,4501972,4501972,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,2,0,0,0,"William Tolbert, Jr.",president,,9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,103,27,0
4619,Liberia,1973,24,450,450,430,LBR,4301973,LBR,100,241973,4501973,4501973,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,3,0,0,0,"William Tolbert, Jr.",president,,9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,104,28,0
4620,Liberia,1974,24,450,450,430,LBR,4301974,LBR,100,241974,4501974,4501974,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,4,0,0,0,"William Tolbert, Jr.",president,,9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,105,29,0
4621,Liberia,1975,24,450,450,430,LBR,4301975,LBR,100,241975,4501975,4501975,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,5,0,0,0,"William Tolbert, Jr.",president,,9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,106,30,0
4622,Liberia,1976,24,450,450,430,LBR,4301976,LBR,100,241976,4501976,4501976,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,6,0,0,0,"William Tolbert, Jr.",president,,9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,107,31,0
4623,Liberia,1977,24,450,450,430,LBR,4301977,LBR,100,241977,4501977,4501977,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,7,0,0,0,"William Tolbert, Jr.",president,,9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,108,32,0
4624,Liberia,1978,24,450,450,430,LBR,4301978,LBR,100,241978,4501978,4501978,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,8,0,0,0,"William Tolbert, Jr.",president,,9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,109,33,0
4625,Liberia,1979,24,450,450,430,LBR,4301979,LBR,100,241979,4501979,4501979,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,0,0,0,"William Tolbert, Jr.",president,,0,9,0,0,0,"William Tolbert, Jr.",president,,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,110,34,0
4626,Liberia,1980,24,450,450,430,LBR,4301980,LBR,100,241980,4501980,4501980,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,Samuel Doe,president/chairman People's Redemption Council,4.00.80,1,1,1,0,0,Samuel Doe,president/chairman People's Redemption Council,4.00.80,10,0,1,1,1,0,0,0,4,0,0,0,0,0,1,111,1,0
4627,Liberia,1981,24,450,450,430,LBR,4301981,LBR,100,241981,4501981,4501981,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,2,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,112,2,0
4628,Liberia,1982,24,450,450,430,LBR,4301982,LBR,100,241982,4501982,4501982,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,3,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,113,3,0
4629,Liberia,1983,24,450,450,430,LBR,4301983,LBR,100,241983,4501983,4501983,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,4,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,114,4,0
4630,Liberia,1984,24,450,450,430,LBR,4301984,LBR,100,241984,4501984,4501984,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,5,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,115,5,0
4631,Liberia,1985,24,450,450,430,LBR,4301985,LBR,100,241985,4501985,4501985,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,6,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,116,6,0
4632,Liberia,1986,24,450,450,430,LBR,4301986,LBR,100,241986,4501986,4501986,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,7,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,117,7,0
4633,Liberia,1987,24,450,450,430,LBR,4301987,LBR,100,241987,4501987,4501987,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,8,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,118,8,0
4634,Liberia,1988,24,450,450,430,LBR,4301988,LBR,100,241988,4501988,4501988,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,9,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,1,1,0,0,0,0,4,0,0,0,0,0,0,119,9,0
4635,Liberia,1989,24,450,450,430,LBR,4301989,LBR,100,241989,4501989,4501989,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,1,Samuel Doe,president/chairman People's Redemption Council,,0,10,1,0,0,Samuel Doe,president/chairman People's Redemption Council,,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,120,10,0
4636,Liberia,1990,24,450,450,430,LBR,4301990,LBR,100,241990,4501990,4501990,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,1,0,Amos Sawyer,president,11.22.90,1,1,0,0,0,Amos Sawyer,president,11.22.90,3,0,1,1,1,0,0,0,3,0,0,0,0,0,1,121,1,0
4637,Liberia,1991,24,450,450,430,LBR,4301991,LBR,100,241991,4501991,4501991,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,0,Amos Sawyer,president,,0,2,0,0,0,Amos Sawyer,president,,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,122,2,0
4638,Liberia,1992,24,450,450,430,LBR,4301992,LBR,100,241992,4501992,4501992,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,0,Amos Sawyer,president,,0,3,0,0,0,Amos Sawyer,president,,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,123,3,0
4639,Liberia,1993,24,450,450,430,LBR,4301993,LBR,100,241993,4501993,4501993,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,2,0,Philip Banks,chairman of Council of State,9.00.93,2,1,0,0,0,Philip Banks,chairman of Council of State,9.00.93,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,124,4,0
4640,Liberia,1994,24,450,450,430,LBR,4301994,LBR,100,241994,4501994,4501994,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,0,1,0,David Kpomakpor,chairman of Council of State,3.00.94,1,1,0,0,0,David Kpomakpor,chairman of Council of State,3.00.94,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,125,5,0
4641,Liberia,1995,24,450,450,430,LBR,4301995,LBR,100,241995,4501995,4501995,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,0,1,0,Wilton Sankawnlo,chairman of Council of State,9.00.95,1,1,0,0,0,Wilton Sankawnlo,chairman of Council of State,9.00.95,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,126,6,0
4642,Liberia,1996,24,450,450,430,LBR,4301996,LBR,100,241996,4501996,4501996,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,1,1,2,2,2,0,0,0,0,1,0,Ruth Perry,chairman of Council of State,8.00.96,1,1,0,0,0,Ruth Perry,chairman of Council of State,8.00.96,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,127,7,0
4643,Liberia,1997,24,450,450,430,LBR,4301997,LBR,100,241997,4501997,4501997,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,1,0,Charles Taylor,president,8.02.97,1,1,0,0,0,Charles Taylor,president,8.02.97,6,0,1,1,1,0,0,0,3,0,0,0,0,0,0,128,8,0
4644,Liberia,1998,24,450,450,430,LBR,4301998,LBR,100,241998,4501998,4501998,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,0,Charles Taylor,president,,0,2,0,0,0,Charles Taylor,president,,6,0,1,1,0,0,0,0,3,0,0,0,0,0,0,129,9,0
4645,Liberia,1999,24,450,450,430,LBR,4301999,LBR,100,241999,4501999,4501999,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,0,Charles Taylor,president,,0,3,0,0,0,Charles Taylor,president,,6,0,1,1,0,0,0,0,3,0,0,0,0,0,0,130,10,0
4646,Liberia,2000,24,450,450,430,LBR,4302000,LBR,100,242000,4502000,4502000,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,1,0,0,0,Charles Taylor,president,,0,4,0,0,0,Charles Taylor,president,,6,0,1,1,0,0,0,0,3,0,0,0,0,0,0,131,11,0
4647,Liberia,2001,24,450,450,430,LBR,4302001,LBR,100,242001,4502001,4502001,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,0,2,2,2,0,0,0,0,0,0,Charles Taylor,president,,0,5,0,0,0,Charles Taylor,president,,6,0,1,1,0,0,0,0,3,0,0,0,0,0,0,132,12,0
4648,Liberia,2002,24,450,450,430,LBR,4302002,LBR,100,242002,4502002,4502002,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,0,2,2,2,0,0,0,0,0,0,Charles Taylor,president,,0,6,0,0,0,Charles Taylor,president,,6,0,1,1,0,0,0,0,3,0,0,0,0,0,0,133,13,0
4649,Liberia,2003,24,450,450,430,LBR,4302003,LBR,100,242003,4502003,4502003,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,1,1,2,2,2,2,0,0,0,2,0,Charles Gyude Bryant,president,10.14.03,2,1,0,0,0,Charles Gyude Bryant,president,10.14.03,3,0,1,1,1,0,0,0,3,0,0,0,0,0,0,134,14,0
4650,Liberia,2004,24,450,450,430,LBR,4302004,LBR,100,242004,4502004,4502004,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,1,1,2,2,2,2,0,0,0,0,0,Charles Gyude Bryant,president,,0,2,0,0,0,Charles Gyude Bryant,president,,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,135,15,0
4651,Liberia,2005,24,450,450,430,LBR,4302005,LBR,100,242005,4502005,4502005,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,3,1,1,2,2,2,2,0,0,0,0,0,Charles Gyude Bryant,president,,0,3,0,0,0,Charles Gyude Bryant,president,,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,136,16,0
4652,Liberia,2006,24,450,450,430,LBR,4302006,LBR,100,242006,4502006,4502006,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,1,0,Ellen Johnson-Sirleaf,president,1.16.06,1,1,0,0,0,Ellen Johnson-Sirleaf,president,1.16.06,3,0,1,1,1,1,0,1,2,1,1,0,0,1,1,1,1,0
4653,Liberia,2007,24,450,450,430,LBR,4302007,LBR,100,242007,4502007,4502007,0,0,0,0,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,Ellen Johnson-Sirleaf,president,,0,2,0,0,0,Ellen Johnson-Sirleaf,president,,3,0,1,1,0,1,0,1,2,0,0,0,0,0,0,2,2,0
4654,Liberia,2008,24,450,450,430,LBR,4302008,LBR,100,242008,4502008,4502008,0,0,0,1,1946,2008,450,LBR,668,450,690,LBR,430,11,Western Africa,2,Africa,1,1920,2008,0,0,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,Ellen Johnson-Sirleaf,president,,0,3,0,0,0,Ellen Johnson-Sirleaf,president,,3,0,0,1,0,1,0,1,2,0,0,0,0,0,0,3,3,0
4655,Libya,1951,193,620,620,434,LBY,4341951,LBY,101,1931951,6201951,6201951,0,0,1,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,1,0,Idris I,king,12.24.51,1,1,0,1,0,Idris I,king,12.24.51,18,0,1,1,1,0,0,0,5,0,0,0,1,1,1,1,1,0
4656,Libya,1952,193,620,620,434,LBY,4341952,LBY,101,1931952,6201952,6201952,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,2,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,2,2,0
4657,Libya,1953,193,620,620,434,LBY,4341953,LBY,101,1931953,6201953,6201953,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,3,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,3,3,0
4658,Libya,1954,193,620,620,434,LBY,4341954,LBY,101,1931954,6201954,6201954,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,4,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,4,4,0
4659,Libya,1955,193,620,620,434,LBY,4341955,LBY,101,1931955,6201955,6201955,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,5,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,5,5,0
4660,Libya,1956,193,620,620,434,LBY,4341956,LBY,101,1931956,6201956,6201956,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,6,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,6,6,0
4661,Libya,1957,193,620,620,434,LBY,4341957,LBY,101,1931957,6201957,6201957,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,7,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,7,7,0
4662,Libya,1958,193,620,620,434,LBY,4341958,LBY,101,1931958,6201958,6201958,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,8,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,8,8,0
4663,Libya,1959,193,620,620,434,LBY,4341959,LBY,101,1931959,6201959,6201959,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,9,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,9,9,0
4664,Libya,1960,193,620,620,434,LBY,4341960,LBY,101,1931960,6201960,6201960,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,10,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,10,10,0
4665,Libya,1961,193,620,620,434,LBY,4341961,LBY,101,1931961,6201961,6201961,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,11,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,11,11,0
4666,Libya,1962,193,620,620,434,LBY,4341962,LBY,101,1931962,6201962,6201962,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,12,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,12,12,0
4667,Libya,1963,193,620,620,434,LBY,4341963,LBY,101,1931963,6201963,6201963,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,13,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,13,13,0
4668,Libya,1964,193,620,620,434,LBY,4341964,LBY,101,1931964,6201964,6201964,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,14,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,14,14,0
4669,Libya,1965,193,620,620,434,LBY,4341965,LBY,101,1931965,6201965,6201965,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,15,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,15,15,0
4670,Libya,1966,193,620,620,434,LBY,4341966,LBY,101,1931966,6201966,6201966,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,16,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,16,16,0
4671,Libya,1967,193,620,620,434,LBY,4341967,LBY,101,1931967,6201967,6201967,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,17,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,17,17,0
4672,Libya,1968,193,620,620,434,LBY,4341968,LBY,101,1931968,6201968,6201968,0,0,0,0,1951,2008,620,LBY,672,620,700,LBY,434,15,Northern Africa,2,Africa,11,1951,2008,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,Idris I,king,,0,18,0,1,0,Idris I,king,,18,0,1,1,0,0,0,0,5,0,0,0,0,0,0,18,18,0
